,time_s,ax_m/s/s,ay_m/s/s,az_m/s/s,gx_deg/s,gy_deg/s,gz_deg/s,mx_microT,my_microT,mz_microT,highg_ax_m/s/s,highg_ay_m/s/s,highg_az_m/s/s,x_deg,y_deg,z_deg,qx,qy,qz,qr,ID,glb_ax,glb_ay,glb_az,glb_res
252,4.2,-4.141,-2.473,8.046,-91.993,16.584,-37.798,14.3,38.8,42.6,-2.482,8.43,15.398,-28.418,16.688,80.928,-0.225,0.132,0.64,0.723,253,-0.5601487065320101,-8.869704577091639,-3.0027154613266522,9.380923515304875
253,4.216667,-4.503,-2.78,8.026,-85.584,17.836,-37.822,12.9,37.6,41.6,-1.689,8.132,17.573,-29.955,15.641,80.562,-0.237,0.124,0.637,0.723,254,-0.8137214717604437,-8.923029540363972,-3.4841765437744314,9.613640569524117
254,4.233333,-4.973,-3.253,8.086,-79.57,21.447,-34.105,12.3,37.2,41.0,-4.993,5.922,16.144,-31.443,14.749,80.168,-0.249,0.117,0.634,0.723,255,-1.012838089168575,-9.079747738452365,-4.150719697979917,10.034746334611551
255,4.25,-5.21,-3.573,8.283,-68.984,27.25,-29.024,13.1,36.1,41.2,-4.389,7.551,17.887,-32.884,14.042,79.782,-0.26,0.111,0.631,0.723,256,-1.0346510133047473,-9.314845098436086,-4.547711080621623,10.417222182520636
256,4.266667,-5.534,-3.698,8.581,-59.408,35.911,-26.439,13.9,36.3,40.7,-5.157,5.952,16.743,-34.25,13.593,79.4,-0.271,0.107,0.627,0.722,257,-1.179084299540571,-9.662584364528817,-4.814368558070741,10.859738532764036
257,4.283333,-6.418,-3.692,8.905,-50.563,37.791,-26.49,13.0,36.7,40.4,-7.488,5.357,16.36,-35.465,13.35,79.003,-0.28,0.105,0.624,0.722,258,-1.8180003151033426,-10.139523130816308,-5.292027828151054,11.58104541913207
258,4.3,-6.469,-4.126,8.592,-42.933,39.166,-25.572,12.2,35.4,40.3,-4.654,5.799,16.439,-36.592,13.184,78.587,-0.289,0.104,0.621,0.721,259,-1.5893514340417192,-9.860962934164368,-5.738438204785863,11.519301237488323
259,4.316667,-6.458,-4.397,8.334,-33.326,42.612,-20.47,13.6,36.3,39.0,-6.079,5.542,15.448,-37.62,13.187,78.188,-0.297,0.104,0.618,0.721,260,-1.3700316856603592,-9.62391556706514,-5.999849276297521,11.423437704999314
260,4.333333,-6.181,-4.002,8.431,-31.001,44.918,-14.511,13.7,37.3,38.7,-4.749,7.876,16.674,-38.583,13.321,77.83,-0.305,0.105,0.615,0.72,261,-1.3129548321478102,-9.647276877721968,-5.52347032700555,11.193861085434284
261,4.35,-6.385,-3.886,8.387,-34.157,51.855,-13.795,13.0,36.8,38.7,-5.566,6.917,18.437,-39.635,13.508,77.534,-0.313,0.107,0.612,0.719,262,-1.4418696871951173,-9.63132508785115,-5.600855189814936,11.234366470789531
262,4.366667,-6.819,-3.968,8.446,-38.786,57.272,-15.888,13.2,36.0,38.7,-4.969,8.148,17.916,-40.848,13.727,77.212,-0.322,0.108,0.609,0.717,263,-1.5771666236708382,-9.768053394120626,-5.9729707291085266,11.557625231854509
263,4.383333,-7.146,-4.288,8.636,-38.721,48.547,-17.692,13.8,36.8,38.2,-7.176,5.698,18.646,-42.033,13.863,76.851,-0.331,0.109,0.606,0.715,264,-1.4671993838433206,-10.028695971746602,-6.426922986493867,12.001364755726742
264,4.4,-7.676,-4.135,9.447,-39.632,31.157,-16.903,13.0,37.3,38.0,-6.29,5.262,18.87,-43.061,13.815,76.584,-0.339,0.109,0.603,0.714,265,-1.8091788566475504,-10.895808593715433,-6.578239654632262,12.855543940261727
265,4.416667,-7.65,-4.488,9.635,-38.808,5.897,-18.82,13.2,36.8,37.2,-6.238,6.333,16.915,-43.827,13.418,76.467,-0.345,0.106,0.602,0.712,266,-1.530441165152571,-11.075166019642927,-6.818820754159262,13.095719491497976
266,4.433333,-6.545,-3.807,9.095,-36.765,3.072,-18.718,14.0,36.5,38.2,-5.732,7.184,17.909,-44.421,12.89,76.375,-0.35,0.101,0.601,0.711,267,-1.3222862004242542,-10.290137357853279,-5.693323402080716,11.834242645813884
267,4.45,-6.055,-4.195,8.669,-40.754,18.549,-15.162,12.6,37.3,38.9,-5.74,6.865,17.066,-45.111,12.438,76.295,-0.355,0.098,0.6,0.71,268,-0.7461810484945368,-9.806959353029361,-5.716587538986661,11.37596637653259
268,4.466667,-13.738,-5.248,13.735,-10.906,-57.725,31.349,12.2,37.7,37.4,-15.228,0.637,23.042,-45.44,12.015,76.751,-0.357,0.094,0.603,0.707,269,-5.028449373187072,-15.9687600587864,-11.164128809996898,20.122732741851937
269,4.483333,-6.391,-5.782,10.328,40.006,-105.463,38.811,12.4,38.2,37.9,-6.214,2.877,20.085,-43.918,11.159,78.058,-0.345,0.088,0.613,0.706,270,0.0657365652405475,-11.505702429298085,-6.968391443685876,13.451542253585645
270,4.5,-5.475,-4.501,10.558,82.778,-71.695,36.414,13.7,37.9,40.4,-4.7,5.514,20.176,-42.052,11.024,79.065,-0.33,0.087,0.621,0.706,271,-0.25616278081222443,-11.480956520870501,-5.461502357008343,12.716367012633759
271,4.516667,-4.114,-3.423,9.044,102.315,-21.12,24.594,12.5,38.5,41.9,-3.329,7.654,17.719,-40.213,11.7,79.559,-0.316,0.092,0.625,0.708,272,-0.05489021533648786,-9.7278237875077,-3.9752097332668646,10.508846796865962
272,4.533333,-5.478,-2.3,9.94,109.174,15.059,24.609,12.5,39.7,40.6,-5.988,8.345,18.161,-38.788,13.055,79.705,-0.305,0.103,0.627,0.71,273,-1.5606533856911753,-10.823292435645243,-3.810877308735497,11.58024542054269
273,4.55,-5.786,-1.761,10.214,104.964,18.296,27.953,12.9,41.3,40.4,-4.008,8.132,19.251,-37.542,14.645,79.782,-0.295,0.115,0.628,0.711,274,-1.8647584659919478,-11.199730726157679,-3.463151819523794,11.870329102430144
274,4.566667,-7.487,-2.271,12.154,111.219,12.156,21.507,12.8,41.9,41.3,-6.43,8.332,20.092,-36.271,16.215,79.849,-0.286,0.128,0.629,0.712,275,-2.290502135894715,-13.542307758972406,-4.504644994529261,14.454491551071591
275,4.583333,-6.807,-1.618,13.064,122.689,25.135,22.125,13.3,41.7,41.0,-6.652,9.985,19.302,-34.857,17.971,79.818,-0.275,0.142,0.629,0.714,276,-1.6474345150280776,-14.3528057362532,-3.302150211009701,14.819624455430711
276,4.6,-5.643,-0.898,9.641,114.154,48.385,16.156,13.4,41.5,40.8,-4.687,9.276,17.61,-33.724,19.873,79.629,-0.266,0.157,0.628,0.715,277,-1.5801560963706747,-10.827073225844849,-2.4241134613083224,11.207084098908155
277,4.616667,-5.633,0.039,8.64,96.204,53.983,11.94,12.8,43.5,41.0,-5.558,11.064,17.221,-32.918,21.833,79.331,-0.259,0.172,0.625,0.716,278,-2.06068423689069,-9.964532903911946,-1.6862605026170783,10.31415580646327
278,4.633333,-5.712,0.363,8.307,83.279,49.262,14.132,13.9,44.8,39.9,-5.088,9.828,16.526,-32.24,23.594,79.167,-0.254,0.186,0.624,0.715,279,-2.126671353438663,-9.757637398535726,-1.4250415268195993,10.087862112459707
279,4.65,-6.113,0.652,8.312,67.664,17.451,19.294,14.6,45.6,40.6,-5.262,9.089,17.357,-31.531,24.95,79.207,-0.248,0.197,0.624,0.714,280,-2.373211043976175,-9.974842165793726,-1.3242394452111073,10.338433972319018
280,4.666667,-5.559,0.724,8.581,63.386,-0.064,24.277,12.6,44.2,40.9,-4.359,10.314,15.947,-30.593,25.918,79.485,-0.241,0.204,0.626,0.713,281,-1.7166929229290275,-10.067721771385333,-0.8684248628057194,10.249888682322357
281,4.683333,-5.41,0.724,8.92,62.661,-1.77,28.247,15.1,45.7,40.5,-4.842,9.626,18.033,-29.548,26.761,79.82,-0.233,0.211,0.628,0.712,282,-1.314718841611065,-10.352414421665342,-0.6765397324683251,10.457469866081375
282,4.7,-4.907,0.902,8.822,60.523,6.883,30.75,14.3,46.1,40.9,-3.603,11.878,17.557,-28.564,27.644,80.195,-0.225,0.217,0.631,0.71,283,-0.8684317806994,-10.094810279752146,-0.24610700534862628,10.135084459440879
283,4.716667,-4.987,0.991,8.739,56.108,19.144,27.841,15.3,46.4,40.3,-2.27,11.303,16.743,-27.781,28.619,80.536,-0.218,0.225,0.633,0.708,284,-0.8101710435977729,-10.076236995196815,-0.1882601836362876,10.110507949653174
284,4.733333,-5.335,1.01,8.484,49.144,30.412,21.249,14.7,47.6,39.4,-4.583,11.204,17.097,-27.246,29.679,80.751,-0.214,0.233,0.634,0.706,285,-0.9939490636932478,-10.017704698185533,-0.3438587482307809,10.072764317703458
285,4.75,-5.965,1.049,8.229,38.244,35.861,13.477,14.3,47.1,39.6,-6.337,10.772,17.098,-27.015,30.724,80.879,-0.212,0.241,0.634,0.703,286,-1.4159096878075843,-10.099660957757273,-0.624592102356472,10.217537227727629
286,4.766667,-6.935,0.924,7.886,25.385,31.099,6.519,14.7,47.5,39.3,-6.697,12.26,17.522,-27.021,31.623,80.941,-0.212,0.248,0.634,0.701,287,-2.0870028087151216,-10.259841035821115,-1.2316972826536179,10.542153337909669
287,4.783333,-7.571,0.784,7.729,14.772,16.548,2.601,14.8,47.9,39.3,-6.745,12.059,16.312,-27.104,32.212,80.976,-0.212,0.252,0.634,0.699,288,-2.464576868460692,-10.4293947453707,-1.6809890257471887,10.847678922239538
288,4.8,-7.739,0.526,7.51,7.866,-1.617,2.436,14.0,48.3,39.1,-9.005,10.394,15.09,-27.098,32.382,81.111,-0.212,0.254,0.635,0.698,289,-2.5342220214186373,-10.296973767696205,-2.029518901989591,10.79670769262556
289,4.816667,-7.092,0.207,7.521,3.482,-12.382,2.046,14.7,48.1,38.2,-6.643,11.055,15.839,-27.056,32.381,81.299,-0.212,0.253,0.636,0.697,290,-1.8847167690482842,-9.961428832435729,-2.030402008663878,10.339475518613115
290,4.833333,-6.394,0.137,7.642,2.75,-14.62,1.757,16.2,48.3,39.3,-4.671,11.819,17.109,-26.945,32.238,81.509,-0.211,0.252,0.638,0.697,291,-1.2845441884604636,-9.72197589100964,-1.7706778370216774,9.965047365667662
291,4.85,-5.754,0.065,7.892,4.186,-10.265,1.981,15.7,48.4,39.0,-4.562,10.524,17.678,-26.831,32.084,81.723,-0.21,0.251,0.639,0.696,292,-0.6661228467013895,-9.624149696220881,-1.525918732381892,9.767108323347294
292,4.866667,-5.767,0.09,8.063,5.558,-5.29,1.227,14.9,47.3,39.7,-3.792,10.985,15.804,-26.742,31.988,81.915,-0.209,0.25,0.641,0.695,293,-0.6128142730918258,-9.779808664038297,-1.5027172593327,9.913544169468354
293,4.883333,-5.816,0.031,8.016,8.236,-0.56,2.644,14.8,47.2,40.1,-4.174,9.829,16.96,-26.667,31.997,82.049,-0.208,0.25,0.642,0.695,294,-0.6371023036797991,-9.754123390545288,-1.5919329560830102,9.903689867922965
294,4.9,-5.902,0.131,8.03,8.711,3.395,2.605,15.0,48.0,38.0,-5.262,10.376,17.107,-26.623,32.093,82.157,-0.208,0.251,0.642,0.694,295,-0.7183287748221652,-9.819148587300022,-1.549190043792717,9.966527228679006
295,4.916667,-6.12,0.316,7.82,8.052,1.643,3.172,14.2,48.1,38.2,-5.971,10.046,18.145,-26.597,32.199,82.292,-0.208,0.252,0.643,0.693,296,-1.0399894156477592,-9.762591751284475,-1.5221301892719197,9.93512234449078
296,4.933333,-6.085,0.383,7.883,5.124,0.924,1.742,13.8,48.0,37.9,-6.533,10.21,17.551,-26.588,32.276,82.445,-0.208,0.252,0.644,0.692,297,-0.9905131354733108,-9.80873583588133,-1.457116340705923,9.965721398875248
297,4.95,-6.039,0.359,8.018,2.477,1.055,0.471,13.7,48.5,39.8,-4.4,11.084,17.221,-26.615,32.32,82.6,-0.208,0.252,0.645,0.691,298,-0.8620015487932706,-9.899530894887917,-1.4638877658610463,10.04423844798599
298,4.966667,-6.038,0.269,8.092,2.465,1.279,0.279,15.1,47.3,39.6,-5.261,11.007,16.266,-26.661,32.326,82.742,-0.208,0.252,0.646,0.69,299,-0.7743169275687611,-9.949159724833244,-1.5572164478442196,10.100013316822904
299,4.983333,-6.093,0.342,8.052,2.826,1.169,0.256,15.8,47.7,39.0,-5.74,10.13,18.406,-26.701,32.344,82.867,-0.208,0.252,0.647,0.689,300,-0.8553639735871865,-9.948302840336424,-1.5414084694341657,10.10328248640015
300,5.0,-5.978,0.298,7.891,2.674,2.386,0.449,15.3,48.2,39.2,-5.429,11.169,15.807,-26.749,32.372,82.987,-0.209,0.252,0.647,0.688,301,-0.8134624118722265,-9.745700868175255,-1.5661297815056978,9.904199563821399
301,5.016667,-6.037,0.326,7.815,2.358,3.196,1.302,15.1,48.5,39.4,-6.737,9.757,17.241,-26.819,32.414,83.121,-0.209,0.253,0.648,0.687,302,-0.8900004512829405,-9.709541947271704,-1.5995513029869863,9.880580448536412
302,5.033333,-6.304,0.281,7.834,2.32,3.167,0.496,16.0,48.6,38.2,-5.448,9.382,17.261,-26.903,32.472,83.268,-0.21,0.253,0.649,0.686,303,-1.0406083838025069,-9.844956761235,-1.7846270089218093,10.059370407734274
303,5.05,-6.405,0.377,7.786,2.635,2.774,1.027,14.0,48.5,39.7,-3.794,12.598,16.265,-26.994,32.541,83.415,-0.21,0.253,0.65,0.685,304,-1.1589330670489453,-9.863259942978786,-1.7778997281429016,10.089001437208736
304,5.066667,-6.399,0.489,7.625,2.727,2.355,1.559,15.2,47.2,39.8,-6.2,11.443,14.944,-27.065,32.614,83.566,-0.211,0.254,0.651,0.684,305,-1.2591819486572025,-9.736015502254979,-1.717966809931602,9.96629053359373
305,5.083333,-6.403,0.383,7.744,3.629,2.617,0.971,13.9,48.4,39.3,-7.043,8.987,15.888,-27.121,32.691,83.688,-0.211,0.254,0.651,0.683,306,-1.134419127896142,-9.823787335595103,-1.8223417975957772,10.05557725841734
306,5.1,-6.396,0.41,7.766,1.99,3.259,0.586,15.1,48.8,38.5,-5.959,10.893,16.592,-27.209,32.767,83.816,-0.212,0.255,0.652,0.682,307,-1.1067053803277744,-9.841636133759605,-1.8179860868089248,10.06914455154955
307,5.116667,-6.489,0.486,7.739,0.749,2.013,0.336,15.6,48.0,39.1,-6.643,10.893,16.422,-27.304,32.819,83.973,-0.212,0.255,0.653,0.681,308,-1.2016583516036592,-9.87221148565951,-1.8250741323117945,10.11115413788159
308,5.133333,-6.374,0.539,7.758,0.983,0.386,0.094,15.7,49.2,38.7,-5.564,10.784,16.743,-27.377,32.851,84.107,-0.213,0.255,0.654,0.68,309,-1.1136752860372274,-9.83923198685903,-1.7476276108027187,10.055096270051322
309,5.15,-6.277,0.455,7.74,0.126,0.889,0.298,14.3,49.0,37.4,-3.923,11.385,14.399,-27.443,32.846,84.258,-0.213,0.255,0.655,0.679,310,-1.0029041895515514,-9.75990188250968,-1.803843793227099,9.975738268419034
310,5.166667,-6.129,0.289,7.755,0.932,2.147,-0.094,14.2,48.2,37.8,-4.885,10.592,16.197,-27.531,32.847,84.411,-0.214,0.255,0.656,0.678,311,-0.7999841869520266,-9.669901860527506,-1.9081955634560537,9.888790977667593
311,5.183333,-6.193,0.364,7.811,1.585,3.463,-0.167,14.2,49.4,39.0,-4.884,10.54,16.512,-27.631,32.874,84.547,-0.215,0.255,0.656,0.677,312,-0.836564474874236,-9.757675254781198,-1.8935151178718086,9.974841652878506
312,5.2,-6.177,0.336,7.781,2.205,4.48,0.463,14.4,49.4,39.0,-5.117,12.271,17.814,-27.729,32.93,84.665,-0.215,0.256,0.657,0.676,313,-0.8078049899652342,-9.716243520007529,-1.9375884387813045,9.940431881965692
313,5.216667,-6.233,0.38,7.742,1.999,3.986,0.783,14.6,48.6,38.8,-5.542,11.76,16.464,-27.835,32.982,84.811,-0.216,0.256,0.658,0.675,314,-0.8674460308281464,-9.713538244422839,-1.9565186320951198,9.94651964256845
314,5.233333,-6.363,0.321,7.703,1.641,2.069,1.002,15.5,48.7,37.7,-6.57,10.535,16.499,-27.92,33.02,84.951,-0.217,0.256,0.659,0.674,315,-0.9400091933713641,-9.72843393257562,-2.097850074692799,9.996350283978648
315,5.25,-6.464,0.141,7.741,2.568,0.383,2.513,15.1,48.6,38.8,-6.965,10.116,16.87,-27.976,33.05,85.108,-0.217,0.256,0.66,0.672,316,-0.8999817999546824,-9.772906186221302,-2.325208686347903,10.085943585009785
316,5.266667,-6.293,0.253,7.984,3.449,-0.244,2.264,15.1,48.9,38.0,-7.514,10.28,18.329,-28.007,33.079,85.265,-0.217,0.256,0.661,0.671,317,-0.6826718883132363,-9.915597993017506,-2.1505788834111654,10.169076359237351
317,5.283333,-6.061,0.487,7.667,3.613,2.906,2.05,14.8,49.7,38.4,-5.704,10.211,18.492,-28.051,33.13,85.418,-0.217,0.257,0.662,0.67,318,-0.7561385800368194,-9.573130835024548,-1.8812760199614766,9.785488184040691
318,5.3,-6.268,0.423,7.572,4.29,3.375,1.241,14.8,48.1,38.8,-5.052,12.017,15.997,-28.111,33.2,85.568,-0.218,0.257,0.662,0.669,319,-0.9072621417813069,-9.576715182678942,-2.0652696472705485,9.838797538317372
319,5.316667,-6.344,0.531,7.679,3.077,3.197,0.884,15.1,49.5,38.7,-6.511,9.833,16.079,-28.175,33.283,85.7,-0.218,0.258,0.663,0.668,320,-0.9309299641547222,-9.723362893610627,-2.0211188587005102,9.974734983948194
320,5.333333,-6.471,0.552,7.664,2.173,0.924,0.749,15.3,48.4,38.9,-5.949,12.126,14.559,-28.246,33.333,85.846,-0.218,0.258,0.664,0.667,321,-1.02151865668956,-9.772947245644371,-2.088406753457591,10.04566777272671
321,5.35,-6.584,0.536,7.647,1.567,-1.201,0.495,15.2,47.7,38.8,-8.522,10.002,15.786,-28.285,33.356,85.959,-0.219,0.258,0.665,0.666,322,-1.0943084349478474,-9.807495798864412,-2.174505967906018,10.105095793707251
322,5.366667,-6.613,0.42,7.684,1.135,-0.206,0.915,14.1,48.6,38.8,-5.98,10.883,15.607,-28.336,33.353,86.09,-0.219,0.258,0.665,0.665,323,-1.036777363354152,-9.825810224460731,-2.3088029651140456,10.146527731199479
323,5.383333,-6.272,0.478,7.725,1.364,0.141,1.052,14.7,49.0,38.8,-6.414,10.612,15.556,-28.369,33.363,86.199,-0.219,0.258,0.666,0.665,324,-0.7802658036832026,-9.70472928990763,-2.109859636376685,9.962032573727111
324,5.4,-6.32,0.412,7.705,1.369,1.185,1.068,14.3,48.0,39.5,-4.815,11.257,15.625,-28.431,33.372,86.349,-0.22,0.258,0.667,0.664,325,-0.7846537915315617,-9.692947611242994,-2.2159093016488494,9.973924453293197
325,5.416667,-6.288,0.558,7.706,0.779,1.237,0.893,14.8,47.9,39.6,-4.692,11.176,16.397,-28.478,33.389,86.472,-0.22,0.258,0.668,0.663,326,-0.8116022054774739,-9.705570011214549,-2.091878729151606,9.961563331124289
326,5.433333,-6.359,0.53,7.697,1.101,1.007,0.763,16.2,48.6,38.8,-4.396,12.05,15.992,-28.532,33.409,86.578,-0.22,0.258,0.668,0.662,327,-0.844611977319782,-9.723370211002853,-2.168938069090562,9.998079315548562
327,5.45,-6.385,0.431,7.676,0.9,0.68,0.626,14.8,48.0,38.8,-6.679,10.046,16.743,-28.601,33.425,86.689,-0.221,0.258,0.669,0.661,328,-0.8202211633744865,-9.693308430655616,-2.2895350862857207,9.993746144464547
328,5.466667,-6.349,0.563,7.65,0.564,0.766,0.247,14.5,48.8,37.9,-6.219,10.857,17.96,-28.669,33.437,86.799,-0.221,0.258,0.67,0.66,329,-0.8533208480162404,-9.678728776110319,-2.1779170803395873,9.957372645432129
329,5.483333,-6.251,0.429,7.622,1.185,-0.56,0.589,15.6,48.6,38.5,-4.6,11.65,16.066,-28.723,33.437,86.924,-0.222,0.258,0.67,0.66,330,-0.7292329645513318,-9.574469168891136,-2.2697324550186013,9.866809312031931
330,5.5,-6.384,0.318,7.684,0.91,-0.448,0.762,14.3,48.9,38.0,-6.466,11.234,16.27,-28.776,33.422,87.048,-0.222,0.258,0.671,0.659,331,-0.7391872355804354,-9.662377194603645,-2.447959390994537,9.995020560258993
331,5.516667,-6.366,0.462,7.691,0.944,-0.483,0.45,14.5,48.3,38.2,-5.742,10.524,17.695,-28.84,33.397,87.187,-0.222,0.257,0.672,0.658,332,-0.7776321573344243,-9.686576405228191,-2.335895283088671,9.994542560817878
332,5.533333,-6.375,0.437,7.722,0.992,0.007,0.449,15.5,49.1,38.1,-6.063,11.413,16.275,-28.89,33.381,87.303,-0.223,0.257,0.673,0.657,333,-0.7508601013442684,-9.707443547564445,-2.3796274664448434,10.023017409941978
333,5.55,-6.373,0.482,7.77,0.613,0.34,0.31,15.0,48.2,38.2,-7.157,10.055,13.892,-28.949,33.372,87.431,-0.223,0.257,0.673,0.656,334,-0.7347281554584137,-9.7528160777194,-2.358623770709239,10.06083261961951
334,5.566667,-6.412,0.49,7.623,0.59,0.386,-0.041,15.3,48.8,37.7,-6.522,10.828,16.177,-29.01,33.372,87.543,-0.223,0.257,0.674,0.656,335,-0.8357584304999479,-9.645014902182822,-2.395656148640609,9.973162637799506
